name,address,phone,timeOpen,ratingAverage,priceRange,details
Xà Lách Quán,"168 Nguyễn Đình Chính, Phường 11, Quận Phú Nhuận, Thành phố Hồ Chí Minh Việt Nam",+84 90 271 55 12,Đang mở cửa: 08:00 SA - 10:00 CH,"4,5",20.000 ₫ - 100.000 ₫,"20.000 ₫ - 100.000 ₫, Cà phê, Kiểu Bữa tối, Bữa sáng, Bữa trưa, Bữa tối"
Nhà Hàng Mu Sa Ka Riem Halal,"47Nguyễn An Ninh, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh Việt Nam",,,"4,0","Kiểu Á, Kiểu Malaysia","Kiểu Á, Kiểu Malaysia"
アクセス,"8/16 Le Thanh Ton St Quan 1, Thành phố Hồ Chí Minh Việt Nam",+84 8 3827 9331,,"4,5",98.000 ₫ - 200.000 ₫,"98.000 ₫ - 200.000 ₫, Đồ nướng, Sushi"
Leng Keng 13,"13 Chu Mạnh Trinh Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 7000 Việt Nam",+84 28 6681 6813,,"4,5",55.000 ₫ - 90.000 ₫,"55.000 ₫ - 90.000 ₫, Cà phê"
Sushi To,"79C Song Hành, An Phú, Quận 2, Thành phố Hồ Chí Minh Việt Nam",+84 90 943 17 99,,"4,5","Kiểu Nhật, Hải sản, Sushi","Kiểu Nhật, Hải sản, Sushi"
IL CORDA Charcoal Steakhouse,"11 Lê Thánh Tôn Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3823 4929,Đang mở cửa: 11:30 SA - 2:30 CH5:00 CH - 10:30 CH,"4,0",1.190.476 ₫ - 3.571.429 ₫,"1.190.476 ₫ - 3.571.429 ₫, Nhà hàng bít tết, Bữa tối, Bữa trưa"
C'est la Vie Restaurant,"157 Nam Kỳ Khởi Nghĩa Mai House Saigon, Cổng chính vào đường Ngô Thời Nhiệm, Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 7303 9000,Đang mở cửa: 06:00 SA - 10:00 CH,"4,0",9 ₫ - 700.000 ₫,"9 ₫ - 700.000 ₫, Kiểu Pháp, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống"
Shiraz Saigon,"20 Mac Thi Buoi Ben Nghe Ward, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 91 756 96 68,,"4,5","Cà phê, Quầy rượu vang","Cà phê, Quầy rượu vang"
Taster B,"80/68A Trần Quang Diệu Phường 14, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 89 833 81 68,,"5,0","Kiểu Ý, Kiểu Pháp, Kiểu Âu, Cửa hàng thức ăn ngon, Tốt cho sức khỏe","Kiểu Ý, Kiểu Pháp, Kiểu Âu, Cửa hàng thức ăn ngon, Tốt cho sức khỏe"
The Gangs - Grill & Beer,"131 Nguyễn Phúc Nguyên Phường 10, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 94 954 58 18,,"3,5","Thịt nướng, Đồ nướng","Thịt nướng, Đồ nướng, Chỗ ngồi"
Mì Hàn Quốc,"96 Nguyễn Văn Trỗi Phường 8, Phú Nhuận, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3844 6797,,"4,5","Kiểu Á, Kiểu Hàn Quốc","Kiểu Á, Kiểu Hàn Quốc"
Le Financier Lounge,"Lối vào hướng ra đường Cây Điệp Entrance is facing Cay Diep street, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 337 330 165,Đang mở cửa: 11:00 SA - 12:00 SA,"5,0",47.619 ₫ - 357.143 ₫,"47.619 ₫ - 357.143 ₫, Kiểu Việt, Kiểu Pháp, Nhà hàng bít tết, Hải sản, Kiểu Nga, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống"
OZA Milk Tea - Coffee - Food,"80 Tản Đà Phường 11, Quận 5, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 130 45 78,Đang mở cửa: 07:00 SA - 10:30 CH,"5,0","Bữa sáng, Bữa trưa, Bữa tối","Bữa sáng, Bữa trưa, Bữa tối"
Quán Cơm Xã Hội Nụ Cười,"6 Cổng Quỳnh, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3826 7065,,"5,0",,
The Shibuya Wagon,"258 Le Thanh Ton St., District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3827 0770,Đang mở cửa: 10:30 SA - 10:00 CH,"4,0",47.619 ₫ - 119.048 ₫,"47.619 ₫ - 119.048 ₫, Kiểu Nhật, Món kết hợp, Bữa trưa, Bữa tối"
Doner kebab,"118 Bui Vien, Thành phố Hồ Chí Minh 70000 Việt Nam",,,"3,5","Đồ ăn nhanh, Kiểu Thổ Nhĩ Kỳ","Đồ ăn nhanh, Kiểu Thổ Nhĩ Kỳ, Bữa trưa"
Nhà hàng chay SKLV (Sức Khỏe Là Vàng),"31 Đường D5 Phường 25, Quận Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 8 2261 1119,,"4,5",Kiểu Ý,Kiểu Ý
Reika,"5 Nguyen Dinh Chieu, Thành phố Hồ Chí Minh Việt Nam",+84 93 883 44 90,Đang mở cửa: 5:30 CH - 01:00 SA,"5,0","Kiểu Nhật, Phong cách ẩm thực Fusion Nhật Bản, Quầy bar, Thịt nướng, Quán rượu, Nhà hàng bia","Kiểu Nhật, Phong cách ẩm thực Fusion Nhật Bản, Quầy bar, Thịt nướng, Quán rượu, Nhà hàng bia, Bữa tối, Đêm muộn, Đồ uống, Đặt chỗ, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Dịch vụ bàn"
Nha Toi Restuarant,"92 Nam Ky Khoi Nghia, Ben Nghe Ward, District 1 Ben Nghe Ward, Distrct 1, Thành phố Hồ Chí Minh 70000 Việt Nam",,,"4,5",Kiểu Việt,Kiểu Việt
Dao Hua - Taiwanese Hotpot Paradise,"63B Hoàng Hoa Thám Phường 13, Quận Tân Bình, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 7309 5868,Đang mở cửa: 11:00 SA - 10:00 CH,"4,5",239 ₫ - 289 ₫,"239 ₫ - 289 ₫, Kiểu Á, Kiểu Đài Loan, Bữa trưa, Bữa tối"
Lau de 3q,"138 Duong 9a, Thành phố Hồ Chí Minh 70000 Việt Nam",8454317238,,"4,5",Kiểu Việt,Kiểu Việt
Lá Dong Riềng,"172 Trần Quang Khải, Thành phố Hồ Chí Minh Việt Nam",+84 28 6290 5995,,"4,0",Kiểu Việt,Kiểu Việt
Nhà Hàng Cowboy Jack's,"92 Nam Kỳ Khởi Nghĩa, phường 7, Quận 3, Thành phố Hồ Chí Minh Việt Nam",,,"3,5",Pizza,"Pizza, Bữa tối, Bữa trưa, Đặt chỗ, Chỗ ngồi, Lối vào ra cho xe lăn, Dịch vụ bàn"
Quán Ăn Ngon 138,"138 Nam Kỳ Khởi Nghĩa Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3825 7179,Đang mở cửa: 08:30 SA - 10:30 CH,"4,0",47.619 ₫ - 238.095 ₫,"47.619 ₫ - 238.095 ₫, Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay"
Cơm Chay Thanh Lương,"545 Đường 3/2, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3855 2286,Đang mở cửa: 12:00 SA - 11:59 CH,"5,0",Kiểu Việt,"Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối"
Bánh Canh Cua 68,"68 Trần Tuấn Khải Phường 5, Quận 5, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 96 603 60 66,Đang mở cửa: 06:30 SA - 9:30 CH,"5,0","Bữa sáng, Bữa trưa, Bữa tối","Bữa sáng, Bữa trưa, Bữa tối"
Bigbang Korean BBQ,"109 Vĩnh Khánh, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 93 151 42 47,Đang mở cửa: 10:00 SA - 10:00 CH,"5,0","Bữa trưa, Bữa tối","Bữa trưa, Bữa tối"
Goku Raku Ramen Chi nhánh Tân Phú,"Số 30 Bờ Bao Tân Thắng, Quận Tân Phú Tầng 1, Lô 36, AEON Mall Celadon, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 8 6269 2139,Đang mở cửa: 10:00 SA - 10:00 CH,"3,5",47.619 ₫ - 190.476 ₫,"47.619 ₫ - 190.476 ₫, Kiểu Nhật, Bữa trưa, Bữa tối"
Chez Guido,Thành phố Hồ Chí Minh Việt Nam,(08) 898 3747,,"3,5","Kiểu Pháp, Pizza, Đồ ăn nhanh","Kiểu Pháp, Pizza, Đồ ăn nhanh, Bữa tối, Bữa trưa, Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ"
Xưởng Phở,"118 Lê Lai, phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 93 883 80 12,Đang mở cửa: 12:00 SA - 11:59 CH,"5,0",71.429 ₫ - 238.095 ₫,"71.429 ₫ - 238.095 ₫, Kiểu Á, Cửa hàng thức ăn ngon, Bản địa, Kiểu Việt, Nhà hàng bia, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống"
Ah!Ngon Quán,"766/23 Cách Mạng Tháng Tám,P.5,Q.Tân Bình, Thành phố Hồ Chí Minh Việt Nam",+84 91 583 08 90,Đang mở cửa: 10:00 SA - 10:00 CH,"5,0",50.000 ₫ - 100.000 ₫,"50.000 ₫ - 100.000 ₫, Kiểu Việt, Kiểu Bữa tối, Bữa trưa, Bữa tối"
Nhà hàng Thai Village,"38 Lý Tự Trọng, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 91 999 93 82,Đang mở cửa: 10:00 SA - 10:00 CH,"3,5",1.214.286 ₫ - 5.119.048 ₫,"1.214.286 ₫ - 5.119.048 ₫, Kiểu Trung Quốc, Kiểu Á, Hải sản, Tốt cho sức khỏe, Súp, Đồ uống, Bữa trưa, Bữa tối"
Bánh Hỏi Ram Tôm,"86 Cô Bắc Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 89 889 81 10,,"5,0",38.000 ₫ - 68.000 ₫,"38.000 ₫ - 68.000 ₫, Kiểu Việt"
Cơm Gà Bà Ngân - Hội An Chính Gốc,"11 Đường số 4 Gần siêu thị Vinmart, Ni Sư Huỳnh Liên, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 92 468 18 68,Đang mở cửa: 09:00 SA - 10:00 CH,"5,0",39.000 ₫ - 90.000 ₫,"39.000 ₫ - 90.000 ₫, Kiểu Đông Âu, Kiểu Armenia, Bữa sáng, Bữa trưa, Bữa tối"
Mom Cook Restaurant,"58/06 Pham Ngoc Thach Street, District 03, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 6654 3838,Đang mở cửa: 10:00 SA - 10:00 CH,"4,5",119.048 ₫ - 357.143 ₫,"119.048 ₫ - 357.143 ₫, Kiểu Việt, Bữa trưa, Bữa tối"
Shadow Lounge,"244 Pasteur Street Ward Vo Thi Sau, District 3, Thành phố Hồ Chí Minh Việt Nam",+84 90 188 34 63,Đang mở cửa: 09:00 SA - 11:30 CH,"5,0",71.429 ₫ - 166.667 ₫,"71.429 ₫ - 166.667 ₫, Quầy bar, Cà phê, Quốc tế, Quán rượu, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống"
Heart of Darkness Craft Brewery,"31D Lý Tự Trọng, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 90 301 75 96,Đang mở cửa: 11:00 SA - 12:00 SA,"4,5",55.000 ₫ - 1.000.000 ₫,"55.000 ₫ - 1.000.000 ₫, Nhà hàng bán bia, Quầy bar, Quán rượu, Đồ nướng, Phù hợp với người ăn chay, Tùy chọn ăn chay"
Spice Garden Saigon,"5H Tôn Đức Thắng Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3620 6123,Đang mở cửa: 10:30 SA - 2:30 CH5:30 CH - 10:30 CH,"5,0",200.000 ₫ - 700.000 ₫,"200.000 ₫ - 700.000 ₫, Kiểu Ấn Độ, Kiểu Á, Phù hợp với người ăn chay, Tùy chọn ăn chay"
Lau Nam Chay An Nhien Vegetarian Restaurant (Nguyen Van Thu),"126 Nguyen Van Thu District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 28 3910 1129,Đang mở cửa: 09:30 SA - 9:30 CH,"5,0",47.619 ₫ - 95.238 ₫,"47.619 ₫ - 95.238 ₫, Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay"
Latitude 10,"3C Tôn Đức Thắng Le Méridien Saigon, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 6263 6688,Đang mở cửa: 07:30 SA - 11:00 CH,"4,5",5 ₫ - 50 ₫,"5 ₫ - 50 ₫, Quầy rượu vang, Cà phê, Đồ uống, Bữa sáng"
ZumWhere Đa Kao,"11 Nguyễn Thành Ý Đa Kao, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 89 887 69 96,Đang mở cửa: 5:00 CH - 11:45 CH,"5,0",6.924 ₫ - 484.700.000 ₫,"6.924 ₫ - 484.700.000 ₫, Kiểu Nhật, Quầy bar, Kiểu Á, Thịt nướng, Món kết hợp, Quầy rượu vang, Bữa tối, Đồ uống"
Legato The gallery & Bar,"133 Bùi Viện Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 38 557 5631,Đang mở cửa: 12:00 SA - 11:59 CH,"5,0",3 ₫ - 17 ₫,"3 ₫ - 17 ₫, Quầy bar, Quán rượu, Bữa tối, Đêm muộn, Đồ uống"
Natrix Bar,"42 Nam Ky Khoi Nghia, D.1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 97 342 11 11,Mở cửa sau 10 phút nữa:  Xem tất cả giờ,"5,0","Quầy bar, Quốc tế, Quán rượu, Quán bar phục vụ đồ ăn, Quán rượu đặc sản","Quầy bar, Quốc tế, Quán rượu, Quán bar phục vụ đồ ăn, Quán rượu đặc sản, Bữa tối, Đêm muộn, Đồ uống, Bãi đỗ xe tập trung miễn phí, Quầy bar đầy đủ, Rượu và bia, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Nhạc sống"
Bookworm's Coffee,"4 Đỗ Quang Đẩu Phường Phạm Ngũ Lão, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 90 889 60 85,Đang mở cửa: 07:00 SA - 11:30 CH,"4,0","Quầy bar, Kiểu Anh, Cà phê, Kiểu Việt","Quầy bar, Kiểu Anh, Cà phê, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống"
Quan Nem Restaurant,"15E Nguyễn Thị Minh Khai, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 28 6299 1478,Đang mở cửa: 10:00 SA - 10:00 CH,"4,0","Kiểu Á, Kiểu Việt","Kiểu Á, Kiểu Việt, Bữa trưa, Bữa tối, Cửa hàng bán thức ăn mang về, Chỗ ngồi, Phục vụ đồ uống có cồn, Wifi miễn phí, Dịch vụ bàn"
ROS Yacht Club,"10B Tôn Đức Thắng Bến Bạch Đằng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 379 62 36,Đang mở cửa: 08:00 SA - 11:30 CH,"4,5",5 ₫ - 400 ₫,"5 ₫ - 400 ₫, Quầy bar, Kiểu Á, Quán rượu, Món kết hợp, Kiểu Việt, Tùy chọn ăn chay"
San Fu Lou - Cantonese Kitchen - Lê Lai,"76A Le Lai Street, District 1 195-197 Phan Xich Long ST., District Phu Nhuan, Thành phố Hồ Chí Minh 01 Việt Nam",+84 28 3823 9513,Đang mở cửa: 07:00 SA - 03:00 SA,"4,0",119.048 ₫ - 357.143 ₫,"119.048 ₫ - 357.143 ₫, Kiểu Trung Quốc, Kiểu Á, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten"
The Oasis Saigon Pool & Restaurant,"40/13-15-17-21 Bùi Viện, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 28 3838 5828,Đang mở cửa: 06:00 SA - 11:00 CH,"4,5",47.619 ₫ - 95.238 ₫,"47.619 ₫ - 95.238 ₫, Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten"
Reika,"5 Nguyen Dinh Chieu, Thành phố Hồ Chí Minh Việt Nam",+84 93 883 44 90,Đang mở cửa: 5:30 CH - 01:00 SA,"5,0","Kiểu Nhật, Phong cách ẩm thực Fusion Nhật Bản, Quầy bar, Thịt nướng, Quán rượu, Nhà hàng bia","Kiểu Nhật, Phong cách ẩm thực Fusion Nhật Bản, Quầy bar, Thịt nướng, Quán rượu, Nhà hàng bia, Bữa tối, Đêm muộn, Đồ uống, Đặt chỗ, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Dịch vụ bàn"
Taj Mahal Restaurant,"241-265/1 Pham Ngu Lao Quan 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 90 837 76 22,,"4,5","Kiểu Ấn Độ, Kiểu Á, Kiểu Pakistan","Kiểu Ấn Độ, Kiểu Á, Kiểu Pakistan, Phù hợp với người ăn chay, Tùy chọn ăn chay, Thịt kiểu Hồi giáo, Bữa trưa, Bữa tối, Đêm muộn"
Chi's Cafe,"185/30 Phạm Ngũ Lão Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 364 34 46,Đang mở cửa: 07:00 SA - 10:00 CH,"4,5","Kiểu Á, Kiểu Thái, Kiểu Việt","Kiểu Á, Kiểu Thái, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn"
Partea - Tiệc trà kiểu Anh,"42 Nguyễn Huệ, Q.1 Lầu 4, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 90 763 34 57,,"4,5",Cà phê,"Cà phê, Ngồi ngoài trời, Chỗ ngồi, Wifi miễn phí, Dịch vụ bàn"
Kiba Saigon,"31 Phó Đức Chính Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 38 407 2893,Đang mở cửa: 11:00 SA - 11:00 CH,"5,0",10 ₫ - 20 ₫,"10 ₫ - 20 ₫, Kiểu Tây Ban Nha, Kiểu Á, Thịt nướng, Món kết hợp, Quầy rượu vang, Tùy chọn ăn chay, Phù hợp với người ăn chay"
Nhà hàng Tippy's,"99 Đường Số 45, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 37 805 2168,Đang mở cửa: 11:00 SA - 10:00 CH,"4,5",30 ₫ - 300 ₫,"30 ₫ - 300 ₫, Kiểu Mexico, Kiểu Tây nam, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten"
Le Financier Lounge,"Lối vào hướng ra đường Cây Điệp Entrance is facing Cay Diep street, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 337 330 165,Đang mở cửa: 11:00 SA - 12:00 SA,"5,0",47.619 ₫ - 357.143 ₫,"47.619 ₫ - 357.143 ₫, Kiểu Việt, Kiểu Pháp, Nhà hàng bít tết, Hải sản, Kiểu Nga, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống"
Phở 24,"158D Pasteur, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 8 3512 7355,,"3,5","Đồ ăn nhanh, Kiểu Á, Kiểu Việt, Súp","Đồ ăn nhanh, Kiểu Á, Kiểu Việt, Súp, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Cửa hàng bán thức ăn mang về, Chỗ ngồi, Wifi miễn phí, Giao hàng"
Quán Cà Phê Lam,"175 Bùi Viện Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 28 3837 0854,,"4,5","Kiểu Việt, Kiểu Hàn Quốc","Kiểu Việt, Kiểu Hàn Quốc, Phù hợp với người ăn chay, Tùy chọn ăn chay, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống"
Nàng Gánh Restaurant,"115/2 Trần Quốc Thảo, P.7, Q.3, Thành phố Hồ Chí Minh 084 Việt Nam",+84 90 333 03 32,Đang mở cửa: 08:00 SA - 10:00 CH,"4,5",47.619 ₫ - 166.667 ₫,"47.619 ₫ - 166.667 ₫, Kiểu Việt, Cửa hàng thức ăn ngon, Tốt cho sức khỏe, Phù hợp với người ăn chay, Tùy chọn ăn chay"
Pi Vegetarian Bistro,"187/15 Đ. Điện Biên Phủ, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 91 641 41 33,,"4,5",60.000 ₫ - 100.000 ₫,"60.000 ₫ - 100.000 ₫, Kiểu Á, Món kết hợp, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten"
52/3 Kitchen & Bar,"52/3 Đông Du Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 300 76 60,Đang mở cửa: 5:00 CH - 12:00 SA,"5,0",150.000 ₫ - 500.000 ₫,"150.000 ₫ - 500.000 ₫, Quầy bar, Kiểu Bữa tối, Kiểu Á, Kiểu Âu, Đương đại, Món kết hợp, Bữa tối, Bữa trưa, Đêm muộn, Đồ uống"
Cocotte,"136/11 Lê Thánh Tôn Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 291 12 27,Đang mở cửa: 11:00 SA - 9:30 CH,"4,5",8 ₫ - 15 ₫,"8 ₫ - 15 ₫, Kiểu Pháp, Quầy rượu vang, Kiểu Âu, Phù hợp với người ăn chay"
Quán Ăn Ngon 138,"138 Nam Kỳ Khởi Nghĩa Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3825 7179,Đang mở cửa: 08:30 SA - 10:30 CH,"4,0",47.619 ₫ - 238.095 ₫,"47.619 ₫ - 238.095 ₫, Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay"
Spice India Restaurant,"244 Đường Bùi Viện Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 76 449 9825,Đang mở cửa: 10:00 SA - 12:00 SA,"4,0",47.619 ₫ - 238.095 ₫,"47.619 ₫ - 238.095 ₫, Kiểu Ấn Độ, Kiểu Á, Kiểu Bữa tối, Kiểu Ả Rập, Phù hợp với người ăn chay, Tùy chọn ăn chay, Thịt kiểu Hồi giáo"
Quán Ăn Ngon,"160 Pasteur Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3827 7131,Đang mở cửa: 07:30 SA - 10:30 CH,"4,0",Kiểu Việt,"Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn"
Cafe de l’Opera,"19-23 Công Trường Lam Sơn Caravelle Hotel, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3823 4999,Đang mở cửa: 06:00 SA - 10:00 CH,"4,0","Bữa sáng, Bữa trưa, Bữa tối, Đồ uống","Bữa sáng, Bữa trưa, Bữa tối, Đồ uống, Chỗ ngồi, Lối vào ra cho xe lăn, Phục vụ đồ uống có cồn, Chấp nhận thẻ tín dụng, Đặt chỗ, Dịch vụ bàn"
Cơm Tấm Ba Ghiền,"84 Đặng Văn Ngữ, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3846 1073,,"4,5","Kiểu Việt, Đồ nướng, Kiểu Á","Kiểu Việt, Đồ nướng, Kiểu Á, Bữa trưa, Bữa tối, Bữa nửa buổi, Cửa hàng bán thức ăn mang về, Chỗ ngồi, Lối vào ra cho xe lăn, Dịch vụ bàn"
Truffle Restaurant,"208 Nguyễn Hữu Cảnh Tầng 73, Vincom Landmark 81, Vinhomes Central Park, Phường 22, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 98 878 33 53,Đang mở cửa: 3:00 CH - 11:30 CH,"4,5",6.600.000 ₫ - 10.800.000 ₫,"6.600.000 ₫ - 10.800.000 ₫, Kiểu Ý, Kiểu Pháp, Kiểu Nhật, Kiểu Âu, Món kết hợp, Bữa tối, Bữa trưa, Đồ uống"
