name,address,phone,timeOpen,ratingAverage,priceRange,details
Sen Hue,"48 Nguyen Hue Blvd, Thành phố Hồ Chí Minh 70000 Việt Nam",,,"4,0","Kiểu Á, Kiểu Việt","Kiểu Á, Kiểu Việt, Bữa trưa, Bữa tối, Đặt chỗ, Chỗ ngồi, Dịch vụ bàn"
La Dolce Vita Cafe,"Hotel Continental Saigon, 132 - 134 Dong Khoi St., Dist 1, Thành phố Hồ Chí Minh Việt Nam",+84 8 3829 9201,,"3,5",Cà phê,"Cà phê, Chỗ ngồi"
5 Senses,"Nikko Hotel, Ground Floor Valet Parking Available, Thành phố Hồ Chí Minh Việt Nam",+84 28 6688 7888,Đang đóng cửa:  Xem tất cả giờ,"5,0","Kiểu Nhật, Quầy bar, Kiểu Á, Đương đại, Quán rượu, Phong cách ẩm thực Fusion Nhật Bản","Kiểu Nhật, Quầy bar, Kiểu Á, Đương đại, Quán rượu, Phong cách ẩm thực Fusion Nhật Bản, Bữa trưa, Bữa tối, Đặt chỗ, Ăn tối phòng riêng, Chỗ ngồi, Có bãi đỗ xe, Chỉ chấp nhận tiền mặt, Chấp nhận thẻ tín dụng, Có thẻ quà tặng"
Mom's Chicken,"22 Đặng Thị Nhu Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 8 6295 9272,Đang đóng cửa:  Xem tất cả giờ,"4,5",59 ₫ - 400 ₫,"59 ₫ - 400 ₫, Hải sản, Kiểu Á, Kiểu Việt, Kiểu Bữa tối, Kiểu Trung Á, Kiểu Hàn Quốc, Bữa trưa, Bữa tối"
Ba Con Cuu Cao Thang,"106A Cao Thang, Ward 4, Dist. 3, Hcm City, Thành phố Hồ Chí Minh 70000 Việt Nam",+(84)38341119,,"4,0","Kiểu Trung Quốc, Kiểu Á","Kiểu Trung Quốc, Kiểu Á"
Aviation - Cocktail Chamber,"25 Nguyễn Công Trứ Phường 19, Bình Thạnh, Thành phố Hồ Chí Minh 718738 Việt Nam",+(84)377004054,Đang đóng cửa:  Xem tất cả giờ,"5,0","Quầy bar, Đồ ăn nhanh, Quán rượu","Quầy bar, Đồ ăn nhanh, Quán rượu, Đêm muộn, Đồ uống, Ngồi ngoài trời, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Có ghế ăn cho bé, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Dịch vụ bàn, Cho phép chó"
Quán Mr. Ya Bon,"159 Xa Lộ Hà Nội, P. Thảo Điền,  Quận 2 Tầng 5, Vincom Mega Mall Thảo Điền, Thành phố Hồ Chí Minh Việt Nam",+84 94 929 89 59,Đang mở cửa: 07:00 SA - 10:00 CH,"4,5",150 ₫ - 300 ₫,"150 ₫ - 300 ₫, Kiểu Pháp, Bữa sáng, Bữa trưa, Bữa tối"
Happy Fish,"57 Ngô Tất Tố Phường 21, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 93 859 43 86,,"4,5","Kiểu Nhật, Hải sản, Sushi, Kiểu Á, Phong cách ẩm thực Fusion Nhật Bản","Kiểu Nhật, Hải sản, Sushi, Kiểu Á, Phong cách ẩm thực Fusion Nhật Bản"
Heart of Darkness Craft Brewery,"31D Lý Tự Trọng, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 90 301 75 96,Đang đóng cửa:  Xem tất cả giờ,"4,5",55.000 ₫ - 1.000.000 ₫,"55.000 ₫ - 1.000.000 ₫, Nhà hàng bán bia, Quầy bar, Quán rượu, Đồ nướng, Phù hợp với người ăn chay, Tùy chọn ăn chay"
Kichi Kichi,"830 Su Van Hanh, Ward 13, Dist 10, Thành phố Hồ Chí Minh 70000 Việt Nam",+(84)39797529,,"4,0",Kiểu Á,Kiểu Á
Vuvuzela,"54-56 Nguyễn Trãi, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3925 0004,,"3,5","Quầy bar, Quán rượu, Nhà hàng bán bia","Quầy bar, Quán rượu, Nhà hàng bán bia, Đặt chỗ, Chỗ ngồi, Tivi, Phục vụ đồ uống có cồn, Dịch vụ bàn"
Pizza Roma,"728 Tran Hung Dau Street, Thành phố Hồ Chí Minh 70000 Việt Nam",,,"4,0",Kiểu Ý,Kiểu Ý
The Butcher Shop & Grill,"108 Xuân Thủy P. Thảo Điền, Quận 2, Thành phố Hồ Chí Minh Việt Nam",+84 93 437 49 92,Đang đóng cửa:  Xem tất cả giờ,"3,5",714.286 ₫ - 2.380.952 ₫,"714.286 ₫ - 2.380.952 ₫, Quầy bar, Quốc tế, Kiểu Âu, Quán rượu, Quán bar phục vụ đồ ăn, Bữa tối, Đêm muộn, Đồ uống"
4An Authentic Vietnamese Vegetarian,"Lầu 2, 26 Cao Thắng Ngã 3 Cao Thắng - Võ Văn Tần, cửa vào bên mặt tiền Võ Văn Tần, Phường 5, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 93 579 16 50,Đang đóng cửa:  Xem tất cả giờ,"5,0",20.000 ₫ - 150.000 ₫,"20.000 ₫ - 150.000 ₫, Cà phê, Cửa hàng thức ăn ngon, Kiểu Việt, Bữa trưa, Bữa tối"
Shadow Lounge,"244 Pasteur Street Ward Vo Thi Sau, District 3, Thành phố Hồ Chí Minh Việt Nam",+84 90 188 34 63,Mở cửa sau 34 phút nữa:  Xem tất cả giờ,"5,0",71.429 ₫ - 166.667 ₫,"71.429 ₫ - 166.667 ₫, Quầy bar, Cà phê, Quốc tế, Quán rượu, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống"
Rbar,"8-15 Tôn Đức Thắng, Quận 1 Renaissance Riverside Hotel Saigon, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3822 0033,Đang mở cửa: 07:00 SA - 11:00 CH,"5,0",100.000 ₫ - 500.000 ₫,"100.000 ₫ - 500.000 ₫, Cà phê, Quầy bar, Quốc tế, Quán bar phục vụ đồ ăn, Đêm muộn, Đồ uống, Bữa trưa, Bữa tối"
Roka Fella,"44 Nguyễn An Ninh, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 81 555 5058,Đang đóng cửa:  Xem tất cả giờ,"5,0",100.000 ₫ - 3.600.000 ₫,"100.000 ₫ - 3.600.000 ₫, Kiểu Nhật, Sushi, Quầy bar, Đương đại, Bữa trưa, Bữa tối, Đồ uống"
Cơm Niêu Thiên Lý,"170 Đường số 7 Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 2240 0300,,"5,0",25 ₫ - 200 ₫,"25 ₫ - 200 ₫, Cửa hàng thức ăn ngon"
The Attic By Soul,"7 Thu Khoa Huan Street District 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 91 757 48 87,Đang đóng cửa:  Xem tất cả giờ,"5,0","Quầy bar, Quán rượu, Kiểu Việt, Quầy rượu vang, Quán bar phục vụ đồ ăn","Quầy bar, Quán rượu, Kiểu Việt, Quầy rượu vang, Quán bar phục vụ đồ ăn, Bữa tối"
Bún Bò Nhà Ga,"59 Phó Đức Chính Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 89 950 68 89,Đang mở cửa: 12:00 SA - 11:59 CH,"5,0",50.000 ₫ - 200.000 ₫,"50.000 ₫ - 200.000 ₫, Kiểu Việt, Kiểu Á, Bữa trưa, Bữa sáng, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống"
Kitchen By The River,"No 2-4, Street 10, An Phu Ward Mia Saigon Luxury Boutique Hotel, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 6287 4222,Đang mở cửa: 06:00 SA - 10:00 CH,"5,0",100.000 ₫ - 10.000.000 ₫,"100.000 ₫ - 10.000.000 ₫, Pizza, Hải sản, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống"
The Monkey Gallery DESSERT BAR,"91 Mạc Thị Bưởi, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 90 910 61 87,Đang đóng cửa:  Xem tất cả giờ,"5,0",119.048 ₫ - 357.143 ₫,"119.048 ₫ - 357.143 ₫, Cà phê, Kiểu Việt, Quầy rượu vang, Đêm muộn, Đồ uống"
Nam du,"226 Pasteur St Word 6 Dist 3, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3820 5021,,"3,5",Kiểu Việt,"Kiểu Việt, Bữa trưa, Bữa tối, Đặt chỗ, Chỗ ngồi, Dịch vụ bàn"
Hẻm 12 - Món Ngon Đường Phố,"12 Nguyễn Huệ Phường Bến Nghé, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 91 185 39 88,Đang mở cửa: 07:00 SA - 10:00 CH,"4,5","Bữa sáng, Bữa trưa, Bữa tối","Bữa sáng, Bữa trưa, Bữa tối"
Nhà hàng Món Ngon Việt Nam,"72/1 Trần Quốc Toản, P.8, Q.3, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 96 456 69 66,,"4,5",71.429 ₫ - 476.190 ₫,"71.429 ₫ - 476.190 ₫, Kiểu Việt, Đặt chỗ"
King Bbq Buffet,"100 Hung Vuong Street Hung Vuong Square, Ward 9, District 5, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 6254 4411,,"3,5","Đồ nướng, Kiểu Á, Kiểu Hàn Quốc","Đồ nướng, Kiểu Á, Kiểu Hàn Quốc, Bữa tối, Bữa trưa, Đặt chỗ, Chỗ ngồi"
Đậu Homemade,"52 Lê Lai Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 93 788 82 84,Đang đóng cửa:  Xem tất cả giờ,"4,5","Kiểu Việt, Kiểu Bữa tối","Kiểu Việt, Kiểu Bữa tối, Bữa trưa, Bữa tối, Đêm muộn, Cửa hàng bán thức ăn mang về, Dịch vụ bàn, Đặt chỗ, Có bãi đỗ xe"
Le Financier Lounge,"Lối vào hướng ra đường Cây Điệp Entrance is facing Cay Diep street, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 337 330 165,Đang đóng cửa:  Xem tất cả giờ,"5,0",47.619 ₫ - 357.143 ₫,"47.619 ₫ - 357.143 ₫, Kiểu Việt, Kiểu Pháp, Nhà hàng bít tết, Hải sản, Kiểu Nga, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống"
Oliu Do,"116A Hoàng Diệu, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 93 862 31 31,Đang mở cửa: 07:00 SA - 10:00 CH,"4,5","Kiểu Âu, Món kết hợp","Kiểu Âu, Món kết hợp, Bữa trưa, Bữa tối, Đêm muộn, Bữa sáng, Chỗ ngồi, Dịch vụ bàn, Đặt chỗ"
Co Tranh Restaurant,"22 Nguyen Thi Dieu, Ward 6, District 3, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 6295 8693,Mở cửa sau 34 phút nữa:  Xem tất cả giờ,"4,5","Đồ nướng, Kiểu Á, Kiểu Việt, Kiểu Bữa tối","Đồ nướng, Kiểu Á, Kiểu Việt, Kiểu Bữa tối, Phù hợp với người ăn chay, Bữa tối, Bữa trưa"
Hangang Korean Restaurant,"96B Nam Kì Khởi Nghĩa Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3822 6172,Đang đóng cửa:  Xem tất cả giờ,"4,0","Kiểu Á, Kiểu Hàn Quốc","Kiểu Á, Kiểu Hàn Quốc, Bữa tối, Bữa trưa, Đặt chỗ, Chỗ ngồi, Dịch vụ bàn"
G5 RESTAURANT & LOUNGE,"170 Cống Quỳnh Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 70 6621 017,Đang đóng cửa:  Xem tất cả giờ,"5,0",95.238 ₫ - 476.190 ₫,"95.238 ₫ - 476.190 ₫, Kiểu Pháp, Kiểu Mexico, Kiểu Mỹ, Kiểu Việt, Quầy rượu vang, Bữa tối, Bữa trưa, Bữa nửa buổi, Đêm muộn, Đồ uống"
Vườn Thư Giãn,"02 Nguyễn Hữu Thọ Phước Kiển, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 373 24 73,Đang đóng cửa:  Xem tất cả giờ,"5,0",Kiểu Việt,"Kiểu Việt, Bữa trưa, Bữa tối, Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Ngồi ngoài trời, Chỗ ngồi, Có bãi đỗ xe, Đỗ xe có người coi, Tivi, Phục vụ đồ uống có cồn, Rượu và bia, Wifi miễn phí, Dịch vụ bàn, Đồ uống tự mang, Sân chơi, Cho phép chó, Phong cách gia đình"
LOOP 1 - Cocktail Bar & Kitchen,"1st Floor, 39 Ly Tu Trong, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 79 452 7594,Đang đóng cửa:  Xem tất cả giờ,"5,0","Kiểu Ý, Quầy bar, Hải sản, Quán rượu, Quán bar phục vụ đồ ăn","Kiểu Ý, Quầy bar, Hải sản, Quán rượu, Quán bar phục vụ đồ ăn, Bữa tối, Đêm muộn, Đồ uống, Đặt chỗ, Ngồi ngoài trời, Chỗ ngồi, Có bãi đỗ xe, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ Discover, Chấp nhận thẻ tín dụng, Dịch vụ bàn, Nhạc sống, Quán bar có nhạc jazz"
Mama Cook,"43 Bùi Thị Xuân, Thành phố Hồ Chí Minh Việt Nam",+84 96 471 32 17,,"3,5","Kiểu Á, Kiểu Việt","Kiểu Á, Kiểu Việt, Dịch vụ bàn, Đặt chỗ, Chỗ ngồi"
Jeon Sool Bap,"Unit 20 1st F, KumHo Asiana Plaza 39 le Duan, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3822 9405,Đang đóng cửa:  Xem tất cả giờ,"4,0","Kiểu Á, Kiểu Hàn Quốc","Kiểu Á, Kiểu Hàn Quốc, Bữa trưa, Bữa tối"
Cơm Niêu Thiên Lý,"16 Nguyễn Đình Chiểu Phường Dakao, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 2240 0300,,"5,0",25.000 ₫ - 200.000 ₫,"25.000 ₫ - 200.000 ₫, Cửa hàng thức ăn ngon"
Lion Brewery Ho Chi Minh,"11-13 Lam Son Square, Dist.1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3823 8514,Đang đóng cửa:  Xem tất cả giờ,"3,5","Quầy bar, Kiểu Đức, Quán rượu","Quầy bar, Kiểu Đức, Quán rượu, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Chỗ ngồi, Phục vụ đồ uống có cồn, Ngồi ngoài trời, Quầy bar đầy đủ, Dịch vụ bàn"
Nhà Hàng Việt,"9-11 Phan Chu Trinh Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 8 3822 8668,,"4,0","Kiểu Á, Kiểu Việt","Kiểu Á, Kiểu Việt, Bữa trưa, Bữa tối, Bữa nửa buổi, Đặt chỗ, Chỗ ngồi, Dịch vụ bàn"
Kabin,"8-15 Ton Duc Thang Street, District 1 Renaissance Riverside Hotel Saigon, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 28 3822 0033,Đang đóng cửa:  Xem tất cả giờ,"5,0",380.952 ₫ - 2.380.952 ₫,"380.952 ₫ - 2.380.952 ₫, Kiểu Trung Quốc, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten"
Quán Bánh Canh Bến Có,"79 Nguyễn Hữu Thọ Phước Kiểng, Nhà Bè, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 96 411 39 39,Đang mở cửa: 06:00 SA - 8:00 CH,"4,5",Kiểu Việt,"Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối"
SumoBBQ Cao Thang,"59B Cao Thang, Phuong 3, Quan 3, Thành phố Hồ Chí Minh 70000 Việt Nam",+(84)38341970,,"4,0","Đồ nướng, Thịt nướng","Đồ nướng, Thịt nướng, Đặt chỗ"
Nhà hàng Yu Shang Lou - Trần Hưng Đạo,"975 Đường Trần Hưng Đạo Phường 5, Quận 5, Thành phố Hồ Chí Minh 72720 Việt Nam",+84 28 7308 7272,Đang đóng cửa:  Xem tất cả giờ,"4,5",4 ₫ - 3.000.000 ₫,"4 ₫ - 3.000.000 ₫, Kiểu Trung Quốc, Hải sản, Kiểu Bữa tối, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống"
Cà phê Viên,"210 Lê Lai, Phường Bến Thành,Quận 1 Ho Chi Minh City,Viet Nam, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 2228 3388,Đang mở cửa: 06:00 SA - 11:00 CH,"5,0","Đồ ăn nhanh, Kiểu Bữa tối, Thức ăn đường phố","Đồ ăn nhanh, Kiểu Bữa tối, Thức ăn đường phố, Phù hợp với người ăn chay, Bữa sáng, Bữa trưa, Bữa tối"
Emoji Pizza,"4/1 Hoàng Dư Khương Phường 12, Quận 10, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 1800 9228,Đang đóng cửa:  Xem tất cả giờ,"5,0",150.000 ₫ - 300.000 ₫,"150.000 ₫ - 300.000 ₫, Pizza, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống"
Tandoor,"39A-39B Ngô Đức Kế Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3930 4839,Đang đóng cửa:  Xem tất cả giờ,"4,0",166.667 ₫ - 595.238 ₫,"166.667 ₫ - 595.238 ₫, Kiểu Ấn Độ, Phù hợp với người ăn chay, Tùy chọn ăn chay, Thịt kiểu Hồi giáo, Tùy chọn đồ ăn không có gluten"
PK Maltroom,"8A Đặng Tất Tân Định, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 91 353 20 80,Đang đóng cửa:  Xem tất cả giờ,"5,0","Quầy bar, Quán rượu","Quầy bar, Quán rượu, Bữa tối, Đêm muộn, Đồ uống"
Mì Quảng Phố Hội,"362/5 Nguyễn Thị Thập, P. Tân Hưng, Q.7, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 526 45 22,Đang mở cửa: 06:00 SA - 10:00 CH,"4,5",35.000 ₫ - 45.000 ₫,"35.000 ₫ - 45.000 ₫, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối"
Godmother Restaurant,"129 Cong Quynh Street Dist 1, Thành phố Hồ Chí Minh Việt Nam",,,"4,0","Quốc tế, Kiểu Á","Quốc tế, Kiểu Á, Bữa tối, Đêm muộn, Chỗ ngồi"
Burger King,"74 - 76 Phạm Hồng Thái, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3939 0981,Mở cửa sau 33 phút nữa:  Xem tất cả giờ,"3,5","Kiểu Mỹ, Đồ ăn nhanh","Kiểu Mỹ, Đồ ăn nhanh, Bữa sáng, Bữa trưa, Bữa tối, Cửa hàng bán thức ăn mang về, Chỗ ngồi, Wifi miễn phí, Đặt chỗ"
Warung 1 Malaysia,"47 Nguyen An Ninh, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 163 334 4033,,"3,5","Kiểu Á, Kiểu Malaysia","Kiểu Á, Kiểu Malaysia, Thịt kiểu Hồi giáo, Bữa sáng, Bữa trưa, Bữa tối"
Heart of Darkness Craft Brewery,"31D Lý Tự Trọng, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 90 301 75 96,Đang đóng cửa:  Xem tất cả giờ,"4,5",55.000 ₫ - 1.000.000 ₫,"55.000 ₫ - 1.000.000 ₫, Nhà hàng bán bia, Quầy bar, Quán rượu, Đồ nướng, Phù hợp với người ăn chay, Tùy chọn ăn chay"
Rbar,"8-15 Tôn Đức Thắng, Quận 1 Renaissance Riverside Hotel Saigon, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3822 0033,Đang mở cửa: 07:00 SA - 11:00 CH,"5,0",100.000 ₫ - 500.000 ₫,"100.000 ₫ - 500.000 ₫, Cà phê, Quầy bar, Quốc tế, Quán bar phục vụ đồ ăn, Đêm muộn, Đồ uống, Bữa trưa, Bữa tối"
Liberty Restaurant,"80 Dong Khoi Street District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",,,"4,0",Kiểu Việt,"Kiểu Việt, Bữa trưa, Đặt chỗ"
Paulie's Pizza & Pasta,"Lê Văn Sỹ Ward 2, Tân Bình District, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 93 988 14 43,Đang đóng cửa:  Xem tất cả giờ,"4,5",69.000 ₫ - 329.000 ₫,"69.000 ₫ - 329.000 ₫, Kiểu Ý, Kiểu Mexico, Kiểu Địa Trung Hải, Kiểu Âu, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống"
Barb Wire Saigon,"156b Pasteur District 1, Thành phố Hồ Chí Minh Việt Nam",+84 377 223 090,Đang đóng cửa:  Xem tất cả giờ,"5,0","Kiểu Mexico, Kiểu Mỹ, Kiểu Việt","Kiểu Mexico, Kiểu Mỹ, Kiểu Việt, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống, Giao hàng, Cửa hàng bán thức ăn mang về, Ngồi ngoài trời, Chỗ ngồi, Bãi đỗ xe đường phố, Có ghế ăn cho bé, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Wifi miễn phí, Chấp nhận thẻ tín dụng, Nhà hàng không hút thuốc, Quán bar xem thi đấu thể thao"
Con Bo Map,"S13-1, Hung Vuong 2, So 6, Phu my Hung, Thành phố Hồ Chí Minh 70000 Việt Nam",,,"4,5",119.048 ₫ - 357.143 ₫,"119.048 ₫ - 357.143 ₫, Kiểu Mỹ, Cà phê, Đồ ăn nhanh, Kiểu Anh, Bữa trưa, Bữa tối, Bữa nửa buổi"
Die Leckerei - German Café & Eatery,"216/4 Nguyễn Văn Hưởng Thảo Điền Ward, Thủ Đức City, Thành phố Hồ Chí Minh Việt Nam",+84 818 776 796,Đang mở cửa: 07:00 SA - 9:00 CH,"5,0","Cà phê, Kiểu Á, Kiểu Anh, Cửa hàng thức ăn ngon","Cà phê, Kiểu Á, Kiểu Anh, Cửa hàng thức ăn ngon, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống, Giao hàng, Cửa hàng bán thức ăn mang về, Ngồi ngoài trời, Bữa ăn tự chọn, Chỗ ngồi, Bãi đỗ xe đường phố, Đỗ xe có người coi, Lối vào ra cho xe lăn, Phục vụ đồ uống có cồn, Rượu và bia, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Dịch vụ bàn, Cho phép chó, Phong cách gia đình"
Reika,"5 Nguyen Dinh Chieu, Thành phố Hồ Chí Minh Việt Nam",+84 93 883 44 90,Đang đóng cửa:  Xem tất cả giờ,"5,0","Kiểu Nhật, Phong cách ẩm thực Fusion Nhật Bản, Quầy bar, Thịt nướng, Quán rượu, Nhà hàng bia","Kiểu Nhật, Phong cách ẩm thực Fusion Nhật Bản, Quầy bar, Thịt nướng, Quán rượu, Nhà hàng bia, Bữa tối, Đêm muộn, Đồ uống, Đặt chỗ, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Dịch vụ bàn"
