id,name,phone,timeOpen,ratingAverage,details,Address,Longitude,Latitude
1047,My Mother Restaurant,+84 28 3911 1262,Đang mở cửa: 10:00 SA - 10:00 CH,4.5,"Kiểu Âu, Kiểu Việt, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống","48 Lê Lai Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6968026,10.7714077
1048,My Record Bar Saigon,+84 93 424 84 04,,4.5,"Kiểu Trung Quốc, Kiểu Mỹ, Kiểu Thái, Kiểu Việt","46 Phạm Viết Chánh Phường 19, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7104858,10.7901299
1049,Myung Ga Korean Restaurant,Chưa xác thực,,3.5,"Kiểu Á, Kiểu Hàn Quốc","147 Nguyen Thi Minh Khai, Pham Ngu Lao Ward, Dis 1, Thành phố Hồ Chí Minh Việt Nam",106.6871513,10.7709446
1050,MZ Club,+84 906025658,Mở cửa sau 25 phút nữa:  Xem tất cả giờ,4.0,"Quầy bar, Kiểu Âu, Quán rượu, Kiểu Việt, Bữa tối, Bữa sáng, Bữa trưa, Bữa nửa buổi, Đêm muộn, Đồ uống, Đặt chỗ, Chỗ ngồi, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Wifi miễn phí, Ngồi ngoài trời, Ăn tối phòng riêng, Bãi đỗ xe đường phố","89 Tôn Thất Đảm, Quận 1, Thành phố Hồ Chí Minh Việt Nam",106.7029056,10.7717361
1051,MZ Restaurant,+84 90 602 56 58,Đang mở cửa: 07:00 SA - 12:00 SA,4.5,"Kiểu Âu, Kiểu Á, Quốc tế, Phù hợp với người ăn chay","21 Hàn Thuyên, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6981854,10.7787447
1052,Na Hang,Chưa xác thực,,4.0,"Kiểu Việt, Đặt chỗ","71-75 Hai Ba Trung Street, District 1 Near Hyatt, Caravelle, Sheraton & Intercontinental Hotels, Thành phố Hồ Chí Minh Việt Nam",106.7036128,10.7762617
1053,NaKaThai Thảo Điền,+84 28 3519 0398,Đang mở cửa: 10:00 SA - 2:00 CH6:00 CH - 10:00 CH,5.0,"Kiểu Thái, Kiểu Á, Bữa trưa, Bữa tối, Đồ uống","No.2 Hai Trieu Street 51st Floor, Bitexco Financial Tower, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7043759,10.7717064
1054,Naked Sushi & Sashimi,+84 93 671 10 13,,5.0,Sushi,"74/1 Hai Bà Trưng Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7035966,10.7780363
1055,Nam An - Nhà Hàng Việt,+84 8 3824 3099,Đang mở cửa: 11:00 SA - 10:00 CH,4.5,"Bữa trưa, Bữa tối","31 Ly Tu Trong St, Thành phố Hồ Chí Minh Việt Nam",106.7028883,10.7798036
1056,Nam du,+84 8 3820 5021,,3.5,"Kiểu Việt, Bữa trưa, Bữa tối, Đặt chỗ, Chỗ ngồi, Dịch vụ bàn","35 Vo Truong Toan Street Thao Dien Ward, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7465677,10.8054268
1057,Nam Phan,+84 8 3933 3636,,3.5,"Kiểu Á, Kiểu Việt, Bữa tối, Bữa sáng, Bữa trưa, Đêm muộn, Đặt chỗ, Chỗ ngồi, Phục vụ đồ uống có cồn, Dịch vụ bàn","19-23 Công Trường Lam Sơn Tầng 3, Quận 1, Thành phố Hồ Chí Minh 848 Việt Nam",106.7039368,10.7770723
1058,Nam son,Chưa xác thực,,4.0,"Nhà hàng bít tết, Đồ ăn nhanh, Kiểu Việt, Bữa trưa, Bữa tối, Chỗ ngồi, Dịch vụ bàn","57 Nguyễn Du Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7005216,10.7791736
1059,Namara Hokkaido,+84 28 2253 9332,,4.5,Kiểu Nhật,"74/7 Hai Bà Trưng Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7036262,10.7785215
1060,Nàng Gánh Restaurant,+84 90 333 03 32,Đang mở cửa: 08:00 SA - 10:00 CH,4.5,"Kiểu Việt, Cửa hàng thức ăn ngon, Tốt cho sức khỏe, Phù hợp với người ăn chay, Tùy chọn ăn chay","415 Nguyễn Trãi, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6735664,10.7552405
1061,Nắng Vietnamese Fusion Foods,+84 28 3837 1881,Đang mở cửa: 10:00 SA - 10:30 CH,5.0,"Cà phê, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay","17 Trần Quốc Toản Phường 8, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6893163,10.7886725
1062,Nanna's Kitchen,+84 93 310 59 99,,4.5,Kiểu Việt,"26 le Thi Rieng P. Ben Thanh, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6923968,10.7715226
1063,Napoly,8290583,,4.0,"Quầy bar, Quán rượu, Cà phê, Bữa trưa, Bữa tối, Đặt chỗ, Chỗ ngồi, Phục vụ đồ uống có cồn, Dịch vụ bàn, Nhạc sống","52 Le Thanh Ton District 1, Thành phố Hồ Chí Minh Việt Nam",106.7029689,10.7788739
1064,Nara Thai Saigon Centre,+84 28 3821 8808,,3.5,"Kiểu Thái, Kiểu Á, Phù hợp với người ăn chay, Tùy chọn ăn chay","168 Vo Van Kiet Phuong Cau Ong Lanh, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6984256,10.7646348
1065,Nataraj Cuisine of India,+84 93 328 05 38,,4.0,"Kiểu Ấn Độ, Kiểu Á, Bữa trưa, Bữa tối, Đặt chỗ, Dịch vụ bàn, Chỗ ngồi","13-15-17 Dong Khoi St. Dist.1 Ground Floor, Thành phố Hồ Chí Minh Việt Nam",106.705988,10.7731929
1066,Natrix Bar,+84 97 342 11 11,Mở cửa sau 16 phút nữa:  Xem tất cả giờ,5.0,"Quầy bar, Quốc tế, Quán rượu, Quán bar phục vụ đồ ăn, Quán rượu đặc sản, Bữa tối, Đêm muộn, Đồ uống, Bãi đỗ xe tập trung miễn phí, Quầy bar đầy đủ, Rượu và bia, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Nhạc sống","200 Lê Lai, Bến Thành, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6905392,10.7688943
1067,Nâu Sài Gòn,+84 78 776 2668,,5.0,"Kiểu Á, Cửa hàng thức ăn ngon, Thịt nướng, Kiểu Việt, Tốt cho sức khỏe","269 Nguyễn Trãi, Phường 1, Quận 5, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6765799,10.7564039
1068,Nâunâu,+84 90 870 95 43,Đóng cửa sau 39 phút nữa:  Xem tất cả giờ,5.0,"Cà phê, Kiểu Việt, Tốt cho sức khỏe, Súp, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Cửa hàng bán thức ăn mang về, Đặt chỗ, Ngồi ngoài trời, Có bãi đỗ xe, Bãi đỗ xe đường phố, Bãi đỗ xe tập trung miễn phí, Có ghế ăn cho bé","192 Nam Kỳ Khởi Nghĩa Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6924602,10.7824683
1069,Neko Việt Nam - Japanese food,+84 90 819 06 87,Đang mở cửa: 11:00 SA - 10:00 CH,4.0,"Kiểu Nhật, Sushi, Bữa trưa, Bữa tối","241/10 Phạm Ngũ Lão Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6925081,10.7677071
1070,Nếp Restaurant,+84 91 505 59 23,,4.5,"Kiểu Á, Kiểu Việt, Món kết hợp, Phù hợp với người ăn chay, Tùy chọn ăn chay, Bữa trưa, Bữa tối, Bữa nửa buổi","8 Lý Tự Trọng Lầu 2, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7047491,10.7823699
1071,New York Deli,+84 97 780 59 53,,5.0,"Kiểu Mỹ, Quầy bar, Kiểu Á, Quán rượu","17 Ngo Van Nam Street, District 1, Ben Nghe Ward, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7060127,10.78122
1072,New York Steakhouse,+84 8 3823 7373,Đang mở cửa: 11:00 SA - 10:30 CH,4.0,"Kiểu Mỹ, Nhà hàng bít tết, Bữa trưa, Bữa tối, Đêm muộn","161 Hàm Nghi, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6997155,10.7707315
1073,NEX Restaurant & Cafe,+84 90 288 72 76,,5.0,"Cà phê, Kiểu Việt, Kiểu Á, Bữa trưa, Bữa tối, Dịch vụ bàn, Đặt chỗ, Chỗ ngồi","89 Nguyễn Du, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6985304,10.7773114
1074,Ngan Dinh Restaurant,+84 28 3830 8888,Đang mở cửa: 07:00 SA - 2:00 CH5:00 CH - 10:00 CH,4.0,"Kiểu Trung Quốc, Kiểu Á, Phù hợp với người ăn chay, Bữa trưa, Bữa tối","40 Bùi Thị Xuân Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6900218,10.7717458
1075,Nghi Xuan,+84 8 3823 0699,Đang mở cửa: 10:00 SA - 10:00 CH,4.0,"Kiểu Việt, Kiểu Á, Phù hợp với người ăn chay, Bữa trưa, Bữa tối","123 Bà Huyện Thanh Quan Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6819757,10.7811412
1076,NGO - SAIGON CENTRE,+84 8 3821 8771,Đang mở cửa: 10:30 SA - 9:30 CH,4.0,"Kiểu Việt, Kiểu Á, Phù hợp với người ăn chay, Tùy chọn ăn chay","65 Lê Lợi, Q.1 L3- 26B, TTTM Sài Gòn Centre, Thành phố Hồ Chí Minh 700000 Việt Nam",106.700798,10.7732879
1077,Ngõ 89,+84 90 449 18 88,,4.5,"Kiểu Việt, Kiểu Á, Phù hợp với người ăn chay, Bữa tối, Bữa trưa","202 Pham Thai Buong, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7102326,10.7275182
1078,Ngõ 90,+84 787 681 990,Đang mở cửa: 07:00 SA - 11:00 CH,5.0,"Cửa hàng thức ăn ngon, Kiểu Việt, Bản địa, Bữa sáng, Bữa trưa, Bữa tối","155A Nam Kì Khởi Nghĩa, Phường 6, Quận 3, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6922101,10.7819419
1079,Ngoc Suong Hai San & Bar,+84 88 859 93 99,Đang mở cửa: 10:00 SA - 11:00 CH,4.5,"Hải sản, Kiểu Âu, Kiểu Á, Kiểu Việt, Kiểu Bữa tối, Bữa tối, Bữa trưa, Bữa nửa buổi, Đêm muộn, Đồ uống","Đường Phan Văn Đáng Vista Verde, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7575179,10.7769192
1080,Ngoc Suong Sai Gon (Hoang Viet),+84 28 3844 1951,Đang mở cửa: 10:00 SA - 10:00 CH,4.0,"Hải sản, Kiểu Á, Kiểu Việt, Món kết hợp, Kiểu Bữa tối, Bữa tối, Bữa trưa, Đồ uống, Đặt chỗ, Chỗ ngồi, Bữa ăn tự chọn, Đỗ xe có người coi, Có ghế ăn cho bé, Phục vụ đồ uống có cồn, Chấp nhận thẻ Visa, Wifi miễn phí, Chấp nhận thẻ tín dụ","171B D Cong Quynh Pham Ngu Lao Area, Thành phố Hồ Chí Minh Việt Nam",106.6887635,10.766283
1081,Ngoc Suong Sai Gon (Suong Nguyet Anh),+84 28 3925 6939,Đang mở cửa: 10:00 SA - 10:00 CH,5.0,"Hải sản, Kiểu Á, Món kết hợp, Kiểu Việt, Kiểu Bữa tối, Bữa trưa, Bữa tối, Đồ uống, Dịch vụ bàn, Đặt chỗ, Ngồi ngoài trời, Bữa ăn tự chọn, Ăn tối phòng riêng, Chỗ ngồi, Có bãi đỗ xe, Đỗ xe có người coi, Bãi đỗ xe tập trung miễn phí, ","23 Đ. Tôn Đức Thắng Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7056005,10.7824564
1082,Ngoc Tho,+84 8 3836 0162,Đang mở cửa: 08:00 SA - 11:00 CH,4.5,"Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten, Bữa tối, Bữa sáng, Bữa trưa, Đêm muộn","31-33 Dang Dung, Tan Dinh Ward, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6905869,10.792514
1083,Ngon Restaurant,+84 28 3827 7131,,4.0,"Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Bữa trưa, Bữa tối","69 Nam Ky Khoi Nghia Ben Thanh, Quan 1, Thành phố Hồ Chí Minh Việt Nam",106.7003727,10.7722103
1084,Ngon Sushi Restaurant,+84 28 3822 1157,,4.5,Kiểu Nhật,"247 Lê Thánh Tôn Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh Việt Nam",106.6961729,10.772113
1085,Nguyên - Tàu Hủ Thể Nghiệm,+84 93 287 63 08,Đang mở cửa: 10:00 SA - 10:00 CH,5.0,"Kiểu Việt, Tốt cho sức khỏe, Thức ăn đường phố, Tùy chọn ăn chay, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống","101 Đề Thám Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6949197,10.7645879
1086,Nhà Hàng & Bar MAY,+84 8 6291 3686,Đang mở cửa: 10:30 SA - 12:00 SA,4.5,"Quầy bar, Kiểu Âu, Kiểu Á, Kiểu Việt, Quốc tế, Món kết hợp, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten","40/23 Bui Vien Street, Dist 1 Pham Ngu Lao Ward, District 1, Thành phố Hồ Chí Minh 00084 Việt Nam",106.6941144,10.7680253
1087,Nhà hàng & Bar Monde,+84 8 3822 0187,Đang mở cửa: 5:00 CH - 01:00 SA,5.0,"Kiểu Pháp, Kiểu Âu, Bữa tối, Đêm muộn, Đồ uống, Bữa nửa buổi","1st Floor, 17-19-21 Ly Tu Trong Street, District 1, HCMC, Thành phố Hồ Chí Minh 848 Việt Nam",106.7040931,10.7810173
1088,Nhà hàng & Cà phê Fresh,+84 91 599 02 78,Đang mở cửa: 07:00 SA - 3:00 CH5:00 CH - 12:00 SA,4.5,"Kiểu Việt, Kiểu Á, Bữa trưa, Bữa tối, Bữa sáng, Bữa nửa buổi, Dịch vụ bàn, Chỗ ngồi","39A-39B Ngô Đức Kế Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7053817,10.7731842
1089,Nha Hang 241,+84 8 3925 3118,Đang mở cửa: 12:00 CH - 11:30 CH,4.0,"Kiểu Việt, Bữa trưa, Bữa tối","158 - 164 Nguyen Trai St., Dist.1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6902667,10.7693467
1090,Nhà Hàng 3 Con Trâu,+84 8 3838 8833,,4.5,"Kiểu Mỹ, Nhà hàng bít tết, Đồ nướng, Thịt nướng, Bữa tối, Đặt chỗ, Dịch vụ bàn","232 Nguyễn Đình Chiểu Phường 6, Thành phố Hồ Chí Minh 700000 Việt Nam",106.689115,10.777711
1091,Nhà Hàng 5Ku Quán,+84 90 265 13 68,,4.5,Kiểu Việt,"123 Lê Lợi, Quận 1 Ben Thanh market, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6982183,10.7724091
1092,Nhà hàng Ái Huê,+84 8 3855 0914,Đang mở cửa: 07:00 SA - 10:00 CH,3.5,"Kiểu Á, Kiểu Trung Quốc, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Chấp nhận thẻ Visa, Cửa hàng bán thức ăn mang về, Đặt chỗ, Có bãi đỗ xe, Bãi đỗ xe có vé, Tivi, Có ghế ăn cho bé, Phục vụ đồ uống có cồn, Rượu và bia, Chấp nhận thẻ American Ex","41/1 Phạm Ngọc Thạch, Q.3, Thành phố Hồ Chí Minh 70000 Việt Nam",106.693269,10.784623
1093,Nhà hàng Al Fresco,+84 8 3519 4260,,4.0,"Pizza, Kiểu Âu, Phù hợp với người ăn chay, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi","31a Le Van Mien, Thao Dien, District 2, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7335806,10.8053624
1094,Nhà hàng Al Fresco's,+84 8 3925 7109,,4.0,"Pizza, Kiểu Ý, Kiểu Mỹ, Phù hợp với người ăn chay, Bữa tối, Bữa trưa","22 Phan Khiêm Ích Tân Phong, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7095739,10.7330626
1095,nhà hàng Ấn Độ,+84 764 760 630,Đang mở cửa: 11:00 SA - 10:00 CH,5.0,"Kiểu Ấn Độ, Kiểu Việt, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống","22-36 Nguyen Hue & 57-69f Dong Khoi, Thành phố Hồ Chí Minh Việt Nam",106.7043059,10.7739756
1096,Nhà Hàng Ấn Độ Couple Star,+84 93 391 36 73,Đang mở cửa: 10:30 SA - 10:30 CH,4.0,"Kiểu Ấn Độ, Món kết hợp, Kiểu Á, Kiểu Bữa tối, Phù hợp với người ăn chay, Tùy chọn ăn chay, Thịt kiểu Hồi giáo","79 Phan Ke Binh, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6987135,10.7901114
1097,Nhà Hàng Ấn Độ Namaste,+84 28 6684 9786,Đang mở cửa: 10:30 SA - 10:30 CH,4.5,"Kiểu Ấn Độ, Kiểu Á, Phù hợp với người ăn chay, Tùy chọn ăn chay, Thịt kiểu Hồi giáo, Tùy chọn đồ ăn không có gluten","235 Nguyễn Văn Cừ, Quận 1 1F Hotel Nikko Saigon, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6829285,10.7641288
1098,Nhà hàng Ấn Độ Natraj,+84 28 6679 5267,Đang mở cửa: 11:00 SA - 10:30 CH,4.5,"Kiểu Ấn Độ, Kiểu Á, Phù hợp với người ăn chay, Tùy chọn ăn chay, Thịt kiểu Hồi giáo, Tùy chọn đồ ăn không có gluten","25th Floor, Windsor Plaza Hotel, 18 An Duong Vuong Street District 5, Thành phố Hồ Chí Minh 70000 Việt Nam",106.673548,10.7579723
1099,Nhà Hàng Ấn Độ Sài Gòn,+84 8 3824 5671,,4.0,"Kiểu Ấn Độ, Kiểu Á, Phù hợp với người ăn chay, Tùy chọn ăn chay","48A Nguyễn Bỉnh Khiêm, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7003416,10.7917131
1100,Nha hang an ngon Loc Phat,+84 8 2223 8569,,5.0,Kiểu Việt,"117 le Thanh Ton Street Norfolk Hotel, Thành phố Hồ Chí Minh 848 Việt Nam",106.7000149,10.7748199
1101,Nhà Hàng Anh Đào,+84 28 3822 2356,Đang mở cửa: 10:00 SA - 1:45 CH5:00 CH - 9:45 CH,4.0,"Hải sản, Sushi, Súp, Kiểu Nhật, Kiểu Á, Bữa tối, Bữa trưa","52-54-56 Đồng Khởi, phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam",106.704667,10.774815
1102,Nha Hang Asian Kitchen,+84 28 3836 7397,Đang mở cửa: 07:00 SA - 11:00 CH,4.5,"Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống","36 Nguyễn Bá Huân, Thảo Điền, Quận 2, Thành Phố, Thành phố Hồ Chí Minh 70000 Việt Nam",106.729174,10.804255
1103,Nhà Hàng Au Parc,+84 8 3829 2772,Đang mở cửa: 07:30 SA - 11:00 CH,4.0,"Cà phê, Kiểu Địa Trung Hải, Kiểu Trung Đông, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten","180-180A Pasteur Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6985178,10.7785822
1104,Nha hang Bac Trieu Tien Ryu Gyong,+84 8 7307 6666,,4.0,Kiểu Á,"45 Lý Tự Trọng, Thành phố Hồ Chí Minh Việt Nam",106.7019699,10.7786477
1105,Nhà hàng Baguettes Bambou,+84 126 716 8902,Đang mở cửa: 07:00 SA - 9:00 CH,4.5,"Kiểu Việt, Kiểu Á, Tốt cho sức khỏe, Bữa sáng, Bữa trưa, Bữa tối","212/2B Nguyen Trai, Nguyen Cu Trinh ward, district 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.687702,10.7650159
1106,Nhà Hàng Bát Gốm,+84 8 6271 1434,,4.5,Kiểu Việt,"39 Thủ Khoa Huân Bến Thành, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6968594,10.7740792
1107,Nhà Hàng Batalis,+84 28 3932 2657,Đang mở cửa: 10:00 SA - 10:00 CH,3.5,"Kiểu Á, Phù hợp với người ăn chay","5 Đường Số 40 Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7269602,10.8138107
1108,Nhà Hàng Belgo,+84 28 3910 0485,Đang mở cửa: 11:00 SA - 11:30 CH,4.5,"Kiểu Bỉ, Quầy bar, Quán rượu, Quán rượu đặc sản, Nhà hàng bia, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten","93 - 95 Phó Đức Chính, Quận 1 Dist. 1, Hcmc, Thành phố Hồ Chí Minh 08 Việt Nam",106.7000306,10.7690468
1109,Nhà hàng Bến Nảy,+84 (0)87973892,,3.5,"Kiểu Á, Kiểu Việt, Bữa trưa, Ngồi ngoài trời, Chỗ ngồi, Có bãi đỗ xe, Phục vụ đồ uống có cồn, Dịch vụ bàn, Đặt chỗ","148 Hai Ba Trung Street, Dist1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6959849,10.784868
1110,Nhà Hàng Bến Xưa,+84 8 3716 6166,Đang mở cửa: 06:30 SA - 10:30 CH,4.5,"Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Bữa sáng, Bữa trưa, Bữa tối","76A Đường Lê Lai, Quận 1 Ground Floor, AB Tower, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6943807,10.7705592
1111,Nhà hàng bia thủ công C-Brewmaster,+84 90 368 68 02,Đang mở cửa: 4:00 CH - 11:00 CH,5.0,"Kiểu Mỹ, Nhà hàng bán bia, Quầy bar, Quán rượu, Kiểu Việt, Đêm muộn, Đồ uống, Bữa trưa, Bữa tối, Bãi đỗ xe có vé, Tivi, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Wifi miễn phí, Chấp nhận thẻ tín dụng, Đặt chỗ, Chỗ ngồi, Dịch vụ bàn","305 Lý Tự Trọng, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6940079,10.7716974
1112,Nhà hàng BioGarten,+84 8 3930 8740,Đang mở cửa: 10:00 SA - 10:00 CH,4.0,"Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay","171 Calmette, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6977749,10.7696207
1113,Nha Hang Blue Ginger,+84 8 3829 8676,,3.5,"Kiểu Á, Kiểu Việt, Bữa trưa, Bữa tối, Đặt chỗ, Chỗ ngồi, Dịch vụ bàn, Nhạc sống","10 Thảo Điền Phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7380894,10.8024224
